date,item,sales,is_weekend,is_holiday,is_festival,promo_active,temperature_celsius,rainfall_mm,day_of_week,day_of_month,month,quarter,week_of_year,day_name,lag_1,lag_7,lag_14,lag_21,lag_28,rolling_mean_7,rolling_std_7,rolling_max_7,rolling_min_7,rolling_mean_14,rolling_std_14,rolling_max_14,rolling_min_14,rolling_mean_30,rolling_std_30,rolling_max_30,rolling_min_30
2023-10-08,Burger,141,1,0,0,0,24.1,14.8,6,8,10,4,40,Sunday,148.0,115.0,100.0,108.0,85.0,121.42857142857143,30.669513325435183,176.0,88.0,99.64285714285714,32.32195525039909,176.0,62.0,97.06666666666666,26.309737719152228,176.0,62.0
2023-10-09,Burger,117,0,0,0,0,24.2,3.8,0,9,10,4,41,Monday,141.0,176.0,70.0,72.0,106.0,125.14285714285714,31.32852040036666,176.0,88.0,102.57142857142857,34.16186422069171,176.0,62.0,98.76666666666667,27.45991854388481,176.0,62.0
2023-10-10,Burger,77,0,0,0,0,22.4,7.3,1,10,10,4,41,Tuesday,117.0,100.0,83.0,73.0,98.0,116.71428571428571,21.876275473019316,148.0,88.0,105.92857142857143,33.00457843697153,176.0,62.0,97.9,26.405785677411423,176.0,62.0
2023-10-11,Burger,93,0,0,0,0,20.6,6.3,2,11,10,4,41,Wednesday,77.0,88.0,62.0,105.0,68.0,113.42857142857143,26.12059942431857,148.0,77.0,105.5,33.36223106356153,176.0,62.0,97.63333333333334,26.580370425447985,176.0,62.0
2023-10-12,Burger,107,0,0,0,0,23.7,0.4,3,12,10,4,41,Thursday,93.0,103.0,66.0,89.0,95.0,114.14285714285714,25.366832488038153,148.0,77.0,107.71428571428571,31.212493976287565,176.0,66.0,97.2,26.545211919705515,176.0,62.0
2023-10-13,Burger,116,0,0,0,0,23.4,3.9,4,13,10,4,41,Friday,107.0,120.0,70.0,68.0,85.0,114.71428571428571,25.117817618271687,148.0,77.0,110.64285714285714,28.830024794826933,176.0,70.0,97.5,26.605353363302918,176.0,62.0
2023-10-14,Burger,122,1,0,0,0,21.2,6.8,5,14,10,4,41,Saturday,116.0,148.0,94.0,115.0,117.0,114.14285714285714,25.022846703419948,148.0,77.0,113.92857142857143,26.35691205712115,176.0,77.0,99.1,26.210487503524636,176.0,62.0
2023-10-15,Burger,168,1,0,1,0,22.2,7.9,6,15,10,4,41,Sunday,122.0,141.0,115.0,100.0,108.0,110.42857142857143,20.71921123705512,141.0,77.0,115.92857142857143,25.784504248495132,176.0,77.0,100.0,26.52649943761522,176.0,62.0
2023-10-16,Burger,147,0,0,1,0,24.8,31.5,0,16,10,4,42,Monday,168.0,117.0,176.0,70.0,72.0,114.28571428571429,28.435390424107528,168.0,77.0,119.71428571428571,29.290136358714523,176.0,77.0,102.76666666666667,29.11058977041891,176.0,62.0
2023-10-17,Burger,79,0,0,0,0,23.3,13.6,1,17,10,4,42,Tuesday,147.0,77.0,100.0,83.0,73.0,118.57142857142857,31.05295017040591,168.0,77.0,117.64285714285714,25.82368365207878,168.0,77.0,103.76666666666667,30.114360571722045,176.0,62.0
2023-10-18,Burger,87,0,0,0,0,22.4,12.0,2,18,10,4,42,Wednesday,79.0,93.0,88.0,62.0,105.0,118.85714285714286,30.612789110808823,168.0,79.0,116.14285714285714,27.4838613983305,168.0,77.0,102.8,30.437499557459603,176.0,62.0
2023-10-19,Burger,105,0,0,0,0,20.9,3.8,3,19,10,4,42,Thursday,87.0,107.0,103.0,66.0,89.0,118.0,31.52776554086886,168.0,79.0,116.07142857142857,27.563812077862895,168.0,77.0,103.3,30.03463517915336,176.0,62.0
2023-10-20,Burger,117,0,0,0,0,24.1,2.8,4,20,10,4,42,Friday,105.0,116.0,120.0,70.0,68.0,117.71428571428571,31.65287920402755,168.0,79.0,116.21428571428571,27.49595374827861,168.0,77.0,104.36666666666666,29.484634611284044,176.0,62.0
2023-10-21,Burger,151,1,0,0,0,23.6,0.9,5,21,10,4,42,Saturday,117.0,122.0,148.0,94.0,115.0,117.85714285714286,31.646108615060214,168.0,79.0,116.0,27.475863533710474,168.0,77.0,104.76666666666667,29.574783449620785,176.0,62.0
2023-10-22,Burger,135,1,0,0,0,22.4,5.5,6,22,10,4,42,Sunday,151.0,168.0,141.0,115.0,100.0,122.0,34.083231458690435,168.0,79.0,116.21428571428571,27.754912445100036,168.0,77.0,106.83333333333333,30.584065417652944,176.0,62.0
2023-10-23,Burger,76,0,0,0,0,23.0,10.3,0,23,10,4,43,Monday,135.0,147.0,117.0,176.0,70.0,117.28571428571429,28.482241752328644,151.0,79.0,115.78571428571429,27.38662944809888,168.0,77.0,109.06666666666666,30.09288303229542,176.0,62.0
2023-10-24,Burger,256,0,1,1,0,21.2,3.5,1,24,10,4,43,Tuesday,76.0,79.0,77.0,100.0,83.0,107.14285714285714,28.777471347268392,151.0,76.0,112.85714285714286,29.367321301738876,168.0,76.0,107.76666666666667,30.664686342856303,176.0,62.0
2023-10-25,Burger,63,0,0,0,0,23.0,11.1,2,25,10,4,43,Wednesday,256.0,87.0,93.0,88.0,62.0,132.42857142857142,60.35963646581807,256.0,76.0,125.64285714285714,46.51485642385526,256.0,76.0,112.96666666666667,40.84071948210639,256.0,62.0
2023-10-26,Burger,97,0,0,0,0,21.6,0.6,3,26,10,4,43,Thursday,63.0,105.0,107.0,103.0,66.0,129.0,63.94528911499267,256.0,63.0,123.5,48.77065637324276,256.0,63.0,112.73333333333333,41.11374745611338,256.0,62.0
2023-10-27,Burger,80,0,0,0,0,22.5,20.7,4,27,10,4,43,Friday,97.0,117.0,116.0,120.0,70.0,127.85714285714286,64.51467164252529,256.0,63.0,122.78571428571429,49.1029978270614,256.0,63.0,113.2,40.84318201660335,256.0,62.0
2023-10-28,Burger,132,1,0,0,0,22.3,2.9,5,28,10,4,43,Saturday,80.0,151.0,122.0,148.0,94.0,122.57142857142857,67.0195422814797,256.0,63.0,120.21428571428571,50.41089407814788,256.0,63.0,113.8,40.19212480762539,256.0,63.0
2023-10-29,Burger,133,1,0,0,0,22.8,2.6,6,29,10,4,43,Sunday,132.0,135.0,168.0,141.0,115.0,119.85714285714286,66.05409038918677,256.0,63.0,120.92857142857143,50.50889378761283,256.0,63.0,116.0,39.28147760406466,256.0,63.0
2023-10-30,Burger,71,0,0,0,0,21.7,11.8,0,30,10,4,44,Monday,133.0,76.0,147.0,117.0,176.0,119.57142857142857,65.98196001650031,256.0,63.0,118.42857142857143,48.83837439132076,256.0,63.0,118.1,38.411878550692066,256.0,63.0
2023-10-31,Burger,79,0,0,0,0,24.2,6.4,1,31,10,4,44,Tuesday,71.0,256.0,79.0,77.0,100.0,118.85714285714286,66.55681425526255,256.0,63.0,113.0,49.63559516810806,256.0,63.0,117.33333333333333,39.13225438603489,256.0,63.0
2023-11-01,Burger,93,0,0,0,0,22.1,1.9,2,1,11,4,44,Wednesday,79.0,63.0,87.0,93.0,88.0,93.57142857142857,28.52985069979114,133.0,63.0,113.0,49.63559516810806,256.0,63.0,116.13333333333334,39.75331982088568,256.0,63.0
2023-11-02,Burger,93,0,0,0,0,21.1,2.8,3,2,11,4,44,Thursday,93.0,97.0,105.0,107.0,103.0,97.85714285714286,25.235085175396517,133.0,71.0,113.42857142857143,49.41926482925197,256.0,63.0,113.36666666666666,38.30502202901978,256.0,63.0
2023-11-03,Burger,93,0,0,0,0,21.2,7.3,4,3,11,4,44,Friday,93.0,80.0,117.0,116.0,120.0,97.28571428571429,25.30292661409127,133.0,71.0,112.57142857142857,49.6800753834965,256.0,63.0,113.13333333333334,38.410427224130714,256.0,63.0
2023-11-04,Burger,141,1,0,0,0,21.9,6.5,5,4,11,4,44,Saturday,93.0,132.0,151.0,122.0,148.0,99.14285714285714,24.279130760309023,133.0,71.0,110.85714285714286,49.928960522938034,256.0,63.0,113.3,38.30832267545668,256.0,63.0
2023-11-05,Burger,97,1,0,0,0,21.0,7.4,6,5,11,4,44,Sunday,141.0,133.0,135.0,168.0,141.0,100.42857142857143,26.450312807583984,141.0,71.0,110.14285714285714,49.37900074207375,256.0,63.0,114.56666666666666,38.583258235819926,256.0,63.0
2023-11-06,Burger,106,0,0,0,0,22.6,0.2,0,6,11,4,45,Monday,97.0,71.0,76.0,147.0,117.0,95.28571428571429,22.223968185379366,141.0,71.0,107.42857142857143,48.950075486253304,256.0,63.0,113.8,38.69990644201484,256.0,63.0
2023-11-07,Burger,65,0,0,0,0,20.5,7.5,1,7,11,4,45,Tuesday,106.0,79.0,256.0,79.0,77.0,100.28571428571429,19.635972819583507,141.0,79.0,109.57142857142857,48.117986858768994,256.0,63.0,112.4,38.17617961052656,256.0,63.0
2023-11-08,Burger,80,0,0,0,0,18.9,7.2,2,8,11,4,45,Wednesday,65.0,93.0,63.0,87.0,93.0,98.28571428571429,22.64740077591146,141.0,65.0,95.92857142857143,24.86722985937784,141.0,63.0,109.86666666666666,38.730486373303584,256.0,63.0
2023-11-09,Burger,95,0,0,0,0,22.8,1.7,3,9,11,4,45,Thursday,80.0,93.0,97.0,105.0,107.0,96.42857142857143,23.66331297499092,141.0,65.0,97.14285714285714,23.513849087316824,141.0,65.0,108.63333333333334,39.083009213664866,256.0,63.0
2023-11-10,Burger,118,0,0,0,0,22.0,1.5,4,10,11,4,45,Friday,95.0,93.0,80.0,117.0,116.0,96.71428571428571,23.627062772128237,141.0,65.0,97.0,23.520858173773775,141.0,65.0,109.23333333333333,38.71708464848782,256.0,63.0
2023-11-11,Burger,150,1,0,0,0,23.8,4.1,5,11,11,4,45,Saturday,118.0,141.0,132.0,151.0,122.0,100.28571428571429,24.830856380145697,141.0,65.0,99.71428571428571,23.600614631594265,141.0,65.0,110.06666666666666,38.62457082304447,256.0,63.0
2023-11-12,Burger,251,1,0,1,0,19.8,1.0,6,12,11,4,45,Sunday,150.0,97.0,133.0,135.0,168.0,101.57142857142857,27.39134378386187,150.0,65.0,101.0,25.875441282004665,150.0,65.0,111.5,39.298811072653955,256.0,63.0
2023-11-13,Burger,177,0,0,1,0,18.4,6.8,0,13,11,4,46,Monday,251.0,106.0,71.0,76.0,147.0,123.57142857142857,62.47894883574025,251.0,65.0,109.42857142857143,47.38177885045024,251.0,65.0,116.0,46.83794512410091,256.0,63.0
2023-11-14,Burger,181,0,0,1,0,21.2,0.0,1,14,11,4,46,Tuesday,177.0,65.0,79.0,256.0,79.0,133.71428571428572,64.86836487768721,251.0,65.0,117.0,49.20287671389834,251.0,65.0,117.83333333333333,48.1392257672605,256.0,63.0
2023-11-15,Burger,137,0,0,0,1,23.0,0.5,2,15,11,4,46,Wednesday,181.0,80.0,93.0,63.0,87.0,150.28571428571428,58.9341844368623,251.0,80.0,124.28571428571429,50.67305242195542,251.0,65.0,118.26666666666667,48.66205300127466,256.0,63.0
2023-11-16,Burger,130,0,0,0,1,21.6,1.3,3,16,11,4,46,Thursday,137.0,95.0,93.0,97.0,105.0,158.42857142857142,51.00933621360301,251.0,95.0,127.42857142857143,49.942604420111444,251.0,65.0,117.93333333333334,48.492397792624914,256.0,63.0
2023-11-17,Burger,129,0,0,0,1,20.8,2.7,4,17,11,4,46,Friday,130.0,118.0,93.0,80.0,117.0,163.42857142857142,45.13260884274687,251.0,118.0,130.07142857142858,48.94968261972111,251.0,65.0,119.63333333333334,47.97160319025926,256.0,63.0
2023-11-18,Burger,194,1,0,0,1,22.1,0.6,5,18,11,4,46,Saturday,129.0,150.0,141.0,132.0,151.0,165.0,43.447286067908536,251.0,129.0,132.64285714285714,47.78414146789888,251.0,65.0,121.03333333333333,47.59780010370918,256.0,63.0
2023-11-19,Burger,151,1,0,0,1,23.7,3.0,6,19,11,4,46,Sunday,194.0,251.0,97.0,133.0,135.0,171.28571428571428,44.0935153422599,251.0,129.0,136.42857142857142,50.51841139733004,251.0,65.0,124.0,49.306920546644555,256.0,63.0
2023-11-20,Burger,119,0,0,0,1,22.8,3.3,0,20,11,4,47,Monday,151.0,177.0,106.0,71.0,76.0,157.0,26.751946969644596,194.0,129.0,140.28571428571428,49.32377889857142,251.0,65.0,125.13333333333334,49.53071727749361,256.0,63.0
2023-11-21,Burger,114,0,0,0,1,21.7,2.2,1,21,11,4,47,Tuesday,119.0,181.0,65.0,79.0,256.0,148.71428571428572,28.452968712797553,194.0,119.0,141.21428571428572,48.74766830152144,251.0,65.0,124.06666666666666,49.298481009916244,256.0,63.0
2023-11-22,Burger,116,0,0,0,0,23.9,0.5,2,22,11,4,47,Wednesday,114.0,137.0,80.0,93.0,63.0,139.14285714285714,27.014987022198053,194.0,114.0,144.71428571428572,44.42180436786304,251.0,80.0,123.36666666666666,49.286973401969526,256.0,63.0
2023-11-23,Burger,101,0,0,0,0,21.6,2.7,3,23,11,4,47,Thursday,116.0,130.0,95.0,93.0,97.0,136.14285714285714,28.421990145124045,194.0,114.0,147.28571428571428,41.32130866091417,251.0,95.0,124.7,48.496107202466455,256.0,63.0
2023-11-24,Burger,103,0,0,0,0,25.3,1.2,4,24,11,4,47,Friday,101.0,129.0,118.0,93.0,80.0,132.0,31.4218607554253,194.0,101.0,147.71428571428572,40.76466903776152,251.0,101.0,119.53333333333333,41.82288874514193,251.0,63.0
2023-11-25,Burger,179,1,0,0,0,22.1,0.3,5,25,11,4,47,Saturday,103.0,194.0,150.0,141.0,132.0,128.28571428571428,33.31523318100541,194.0,101.0,146.64285714285714,41.78996409308209,251.0,101.0,120.86666666666666,40.57749786930371,251.0,65.0
2023-11-26,Burger,115,1,0,0,0,19.1,8.1,6,26,11,4,47,Sunday,179.0,151.0,251.0,97.0,133.0,126.14285714285714,28.521504000949736,179.0,101.0,148.71428571428572,42.67845533112158,251.0,101.0,123.6,41.661691657014515,251.0,65.0
2023-11-27,Burger,132,0,1,0,0,20.5,0.1,0,27,11,4,48,Monday,115.0,119.0,177.0,106.0,71.0,121.0,26.463811768778378,179.0,101.0,139.0,31.66167302057067,194.0,101.0,124.76666666666667,40.88139559441607,251.0,65.0
2023-11-28,Burger,73,0,0,0,0,20.5,10.8,1,28,11,4,48,Tuesday,132.0,114.0,181.0,65.0,79.0,122.85714285714286,26.754616869047556,179.0,101.0,135.78571428571428,29.732599491592858,194.0,101.0,124.76666666666667,40.88139559441607,251.0,65.0
2023-11-29,Burger,94,0,0,0,0,19.6,1.7,2,29,11,4,48,Wednesday,73.0,116.0,137.0,80.0,93.0,117.0,32.817678162843855,179.0,73.0,128.07142857142858,31.07921463643476,194.0,73.0,122.76666666666667,41.91920252378258,251.0,65.0
2023-11-30,Burger,106,0,0,0,0,20.3,0.1,3,30,11,4,48,Thursday,94.0,101.0,130.0,95.0,93.0,113.85714285714286,33.96286487439168,179.0,73.0,125.0,32.232329685008445,194.0,73.0,123.53333333333333,41.14292442067132,251.0,65.0
2023-12-01,Burger,173,0,0,0,0,18.1,0.0,4,1,12,4,48,Friday,106.0,103.0,129.0,118.0,93.0,114.57142857142857,33.69894727760862,179.0,73.0,123.28571428571429,32.58227118548361,194.0,73.0,124.43333333333334,40.42420180973322,251.0,65.0
2023-12-02,Burger,172,1,0,0,0,19.2,0.2,5,2,12,4,48,Saturday,173.0,179.0,194.0,150.0,141.0,124.57142857142857,39.56790426114389,179.0,73.0,126.42857142857143,35.19334352646005,194.0,73.0,127.1,40.91484006972349,251.0,65.0
2023-12-03,Burger,178,1,0,0,0,21.2,0.6,6,3,12,4,48,Sunday,172.0,115.0,151.0,251.0,97.0,123.57142857142857,38.021297290059,173.0,73.0,124.85714285714286,32.31779015402446,179.0,73.0,129.73333333333332,41.185813872835304,251.0,65.0
2023-12-04,Burger,135,0,0,0,0,19.0,0.2,0,4,12,4,49,Monday,178.0,132.0,119.0,177.0,106.0,132.57142857142858,42.80910005616855,178.0,73.0,126.78571428571429,34.714613574176425,179.0,73.0,132.56666666666666,41.49423169993432,251.0,65.0
2023-12-05,Burger,135,0,0,0,0,22.6,0.1,1,5,12,4,49,Tuesday,135.0,73.0,114.0,181.0,65.0,133.0,42.8174419288838,178.0,73.0,127.92857142857143,34.70194914879095,179.0,73.0,132.36666666666667,41.466632479566265,251.0,65.0
2023-12-06,Burger,127,0,0,0,0,19.9,0.5,2,6,12,4,49,Wednesday,135.0,94.0,116.0,137.0,80.0,141.85714285714286,33.80053535783415,178.0,94.0,129.42857142857142,34.50688735202398,179.0,73.0,133.63333333333333,40.92590726004116,251.0,65.0
2023-12-07,Burger,141,0,0,0,0,20.9,0.1,3,7,12,4,49,Thursday,127.0,106.0,101.0,130.0,95.0,146.57142857142858,27.7780317448709,178.0,106.0,130.21428571428572,34.302228165861976,179.0,73.0,134.33333333333334,40.61538126624342,251.0,65.0
2023-12-08,Burger,144,0,0,0,0,20.9,0.5,4,8,12,4,49,Friday,141.0,173.0,103.0,129.0,118.0,151.57142857142858,21.75513075772526,178.0,127.0,133.07142857142858,33.333891936711325,179.0,73.0,136.86666666666667,38.45439155525772,251.0,73.0
2023-12-09,Burger,189,1,0,0,0,21.4,0.2,5,9,12,4,49,Saturday,144.0,172.0,179.0,194.0,150.0,147.42857142857142,19.654152596480024,178.0,127.0,136.0,32.2728750119734,179.0,73.0,139.0,36.93610512857285,251.0,73.0
2023-12-10,Burger,168,1,0,0,0,19.5,0.2,6,10,12,4,49,Sunday,189.0,178.0,115.0,151.0,251.0,149.85714285714286,23.80776183956679,189.0,127.0,136.71428571428572,33.389147411025036,189.0,73.0,142.13333333333333,37.06167584030672,251.0,73.0
2023-12-11,Burger,142,0,0,0,0,19.6,0.7,0,11,12,4,50,Monday,168.0,135.0,132.0,119.0,177.0,148.42857142857142,22.074549016587465,189.0,127.0,140.5,33.74052573572425,189.0,73.0,143.8,37.063226500410224,251.0,73.0
2023-12-12,Burger,124,0,0,0,0,21.0,0.2,1,12,12,4,50,Tuesday,142.0,135.0,73.0,114.0,181.0,149.42857142857142,21.51632824048726,189.0,127.0,141.21428571428572,33.65247406936084,189.0,73.0,143.53333333333333,37.045855399745754,251.0,73.0
2023-12-13,Burger,122,0,0,0,0,20.5,0.2,2,13,12,4,50,Wednesday,124.0,127.0,94.0,116.0,137.0,147.85714285714286,23.089886468817152,189.0,124.0,144.85714285714286,27.98311893007883,189.0,94.0,139.3,31.12505366288163,194.0,73.0
2023-12-14,Burger,114,0,0,0,0,20.7,0.7,3,14,12,4,50,Thursday,122.0,141.0,106.0,101.0,130.0,147.14285714285714,23.905568189779522,189.0,122.0,146.85714285714286,24.8993578627645,189.0,106.0,137.46666666666667,30.44014288485837,194.0,73.0
2023-12-15,Burger,152,0,0,0,0,18.7,2.0,4,15,12,4,50,Friday,114.0,144.0,173.0,103.0,129.0,143.28571428571428,27.03525035772314,189.0,114.0,147.42857142857142,23.963800538806993,189.0,114.0,135.23333333333332,29.581778330509827,194.0,73.0
2023-12-16,Burger,198,1,0,0,0,19.6,1.0,5,16,12,4,50,Saturday,152.0,189.0,172.0,179.0,194.0,144.42857142857142,27.238802854611443,189.0,114.0,145.92857142857142,22.872436504411645,189.0,114.0,135.73333333333332,29.739018063855394,194.0,73.0
2023-12-17,Burger,192,1,0,0,0,21.7,0.5,6,17,12,4,50,Sunday,198.0,168.0,178.0,115.0,151.0,145.71428571428572,29.786542183309948,198.0,114.0,147.78571428571428,25.994610599502547,198.0,114.0,138.0,31.806527198262508,198.0,73.0
2023-12-18,Burger,110,0,0,0,0,19.5,0.3,0,18,12,4,51,Monday,192.0,142.0,135.0,132.0,119.0,149.14285714285714,33.8793377120854,198.0,114.0,148.78571428571428,27.47356371672035,198.0,114.0,140.1,33.23930992270976,198.0,73.0
2023-12-19,Burger,114,0,0,0,0,21.2,0.3,1,19,12,4,51,Tuesday,110.0,124.0,135.0,73.0,114.0,144.57142857142858,37.01737043991269,198.0,110.0,147.0,29.19694399182094,198.0,110.0,137.3,32.059373797313654,198.0,73.0
2023-12-20,Burger,175,0,0,0,1,21.3,0.0,2,20,12,4,51,Wednesday,114.0,122.0,127.0,94.0,116.0,143.14285714285714,38.12011092773556,198.0,110.0,145.5,30.376483819408072,198.0,110.0,136.06666666666666,32.22542724184676,198.0,73.0
2023-12-21,Burger,159,0,0,0,1,16.7,1.2,3,21,12,4,51,Thursday,175.0,114.0,141.0,106.0,101.0,150.71428571428572,38.48252540965535,198.0,110.0,148.92857142857142,30.833209582961075,198.0,110.0,137.93333333333334,32.81918418508803,198.0,73.0
2023-12-22,Burger,131,0,0,0,1,18.2,0.2,4,22,12,4,51,Friday,159.0,152.0,144.0,173.0,103.0,157.14285714285714,34.920999276598586,198.0,110.0,150.21428571428572,30.85244927673677,198.0,110.0,139.43333333333334,32.71579111844565,198.0,73.0
2023-12-23,Burger,229,1,0,0,1,21.6,1.1,5,23,12,4,51,Saturday,131.0,198.0,189.0,172.0,179.0,154.14285714285714,36.31082745512967,198.0,110.0,149.28571428571428,31.2469778758461,198.0,110.0,139.93333333333334,32.45892187358389,198.0,73.0
2023-12-24,Burger,394,1,0,1,1,20.0,0.2,6,24,12,4,51,Sunday,229.0,192.0,168.0,178.0,115.0,158.57142857142858,43.69155960769071,229.0,110.0,152.14285714285714,36.538403701515655,229.0,110.0,144.2,35.44047948613165,229.0,73.0
2023-12-25,Burger,491,0,1,1,1,19.3,0.1,0,25,12,4,52,Monday,394.0,110.0,142.0,135.0,132.0,187.42857142857142,99.94474664009306,394.0,110.0,168.28571428571428,74.39543882981873,394.0,110.0,153.9,57.02531198421081,394.0,73.0
2023-12-26,Burger,134,0,0,0,1,19.4,1.4,1,26,12,4,52,Tuesday,491.0,114.0,124.0,135.0,73.0,241.85714285714286,144.54345202675057,491.0,114.0,193.21428571428572,113.24050550890374,491.0,110.0,164.3,83.88545145326017,491.0,73.0
2023-12-27,Burger,157,0,0,0,1,21.2,0.6,2,27,12,4,52,Wednesday,134.0,175.0,122.0,127.0,94.0,244.71428571428572,141.76590361780032,491.0,131.0,193.92857142857142,112.80102583120154,491.0,110.0,164.93333333333334,83.57154000525898,491.0,73.0
2023-12-28,Burger,160,0,0,0,1,19.4,0.3,3,28,12,4,52,Thursday,157.0,159.0,114.0,141.0,106.0,242.14285714285714,143.39505869151444,491.0,131.0,196.42857142857142,111.46418140489664,491.0,110.0,165.76666666666668,83.35618767067345,491.0,73.0
2023-12-29,Burger,134,0,0,0,1,21.1,0.4,4,29,12,4,52,Friday,160.0,131.0,152.0,144.0,173.0,242.28571428571428,143.29888844150693,491.0,131.0,199.71428571428572,109.50829162244246,491.0,110.0,168.66666666666666,81.51045345836653,491.0,94.0
2023-12-30,Burger,237,1,0,0,1,16.4,0.2,5,30,12,4,52,Saturday,134.0,229.0,198.0,189.0,172.0,242.71428571428572,142.91455989006664,491.0,134.0,198.42857142857142,110.21497475089593,491.0,110.0,170.0,80.56866850598696,491.0,106.0
2023-12-31,Burger,191,1,0,0,1,18.1,3.4,6,31,12,4,52,Sunday,237.0,394.0,192.0,168.0,178.0,243.85714285714286,142.81856622002223,491.0,134.0,201.21428571428572,110.69513127465025,491.0,110.0,174.36666666666667,80.53034696069071,491.0,110.0
